,confirmed_daily_ehma,deaths_daily_ehma,recovered_daily_ehma,prevalence_daily_ehma,incidence_rate_ehma,mortality_ehma,cfr_daily_ehma,cfr_cumulative_ehma
2/20/20,2196.931982133367,98.30955132140349,1440.0502069767392,46535.186974405435,0.028355036651279492,0.0,7.78705095645718,2.721870766079823
2/21/20,2098.813077842981,95.97550026238046,1552.054359118945,46768.1209377397,0.027129540843998417,0.0,7.780310409876443,2.7770760469860605
2/22/20,2027.1974473865425,93.76614369824166,1664.7783462431132,46839.30357953459,0.026129660908555733,0.0,7.67636820520159,2.8300344303696723
2/23/20,1987.5914570737527,91.30399170142309,1771.8348672861152,46785.34925692542,0.025551173825466032,0.0,7.473903973711905,2.8794172000025635
2/24/20,1960.7126453834824,89.61272771662128,1871.1378574591733,46624.527773356356,0.025269889135747667,0.0,7.266071480075713,2.92589636285728
2/25/20,1958.4284751727503,88.09213308816494,1956.3850943657678,46393.88407392608,0.025195245070248007,0.0,7.017962943283334,2.9687809056554157
2/26/20,1966.239026572027,87.25760389858434,2037.8544491872226,46105.145513919524,0.025261405640171878,0.0,6.779722827830524,3.0086708174829973
2/27/20,1990.2307526440652,86.88126307882894,2107.103861705996,45784.882576464435,0.025420711803831188,0.0,6.538761076787694,3.045561324188511
2/28/20,2054.551638180953,87.28130548280187,2152.9560379327986,45494.726466885346,0.02612144582002839,0.0,6.287163599227369,3.0790426857653976
2/29/20,2148.17452625651,87.95428184918813,2192.1673139041327,45269.01892418051,0.027170095196112166,0.0,6.026122678950304,3.1084434838066204
3/1/20,2251.141322655901,92.11069956731102,2222.1698329360315,45121.58680877896,0.028427933636237693,0.0,5.8578157995882805,3.137017319698287
3/2/20,2369.8345076718037,97.36686186515256,2232.3471477573967,45085.77038930673,0.029796448179806968,0.0,5.711841113596511,3.1652978721068576
3/3/20,2507.385892330963,105.17802748908439,2231.446639551383,45187.92676699353,0.03144600801294221,0.0,5.6146582285431315,3.1948500202130456
3/4/20,2719.3165311277894,116.36829018164066,2239.5762918106852,45489.10203703622,0.033962894018065966,0.0,5.527222105603088,3.225982002499392
3/5/20,2959.2463456095506,128.8337424693764,2223.3428933905116,46039.50794861307,0.03700562653765428,0.0,5.449440020342671,3.2588643277671805
3/6/20,3365.86676894927,146.20198926143735,2205.277462086411,47001.96342688081,0.04223858869476996,0.00023845919087011773,5.3576451807261645,3.2923782555078756
3/7/20,3820.611995843329,164.63731547179412,2196.8864632951545,48413.003252135546,0.04811366093378296,0.0006325812332650412,5.260952489865256,3.325753184572192
3/8/20,4305.249611746372,189.1831836984434,2220.0416160103737,50264.14088684419,0.05428265077943492,0.0011226460120805967,5.212280447606069,3.3618034394433765
3/9/20,4877.797511166493,218.23099325063876,2231.817045608228,52649.595340853826,0.06145403885282793,0.0016659606674099,5.171381199642938,3.400704808801592
3/10/20,5510.637299221317,252.960148735179,2251.968950855994,55615.07224110777,0.0693706763658739,0.0022323662371757803,5.154065792256966,3.4434586337390165
3/11/20,6225.889845101964,293.2026811209007,2271.215571342361,59237.932703980594,0.07831549265943363,0.0028009015997134228,5.149109153385883,3.490413725886233
3/12/20,7205.918014862045,340.6349378600241,2269.321778973565,63796.514097575826,0.09059050466231733,0.0033573285683888366,5.123707401154837,3.539097093819403
3/13/20,8400.022930075034,402.0531322452154,2272.201734265619,69485.67648588934,0.10554204411125687,0.004129364753473262,5.111364755117358,3.59087475756511
3/14/20,9779.517631036299,477.03778801601425,2320.9459843295695,76430.94415974492,0.12290048067676285,0.005029229580585027,5.114093870399917,3.6465989866755004
3/15/20,11294.222846269457,559.9142318907994,2446.288675506873,84682.67442561775,0.1419522699030498,0.005994396253014649,5.121295671400761,3.705806594485158
3/16/20,13062.154307058347,652.5191456279639,2484.99729094611,94570.73827213942,0.16430399193328019,0.007217645827723946,5.121654968452071,3.7669176345748956
3/17/20,14944.010643229485,757.3342015983388,2680.070477648279,106040.19555249956,0.18812723435470646,0.008586941653945527,5.137712880502236,3.830709021428503
3/18/20,17085.548849305233,880.8382639469587,2885.777493221334,119321.25582157004,0.2152221749358279,0.010259376826066004,5.163567761365351,3.897407820417279
3/19/20,19573.208758170877,1020.7640234738711,3155.1353145697353,134679.83029686558,0.24673225262375184,0.01209786267704907,5.185526591567338,3.9659171778030466
3/20/20,22310.49646014362,1177.6430284970306,3471.068470968623,152301.88936478813,0.281437521945477,0.014241855538211941,5.212358141637873,4.036159616354825
3/21/20,25285.925334497173,1352.0019052843002,3804.655338504472,172390.35216765688,0.3191437029939216,0.016542421637992452,5.244933406390486,4.108041832822375
3/22/20,28043.877053779124,1528.6643698615121,4164.654935519068,194698.97047305896,0.35421421394350006,0.01889480910234828,5.302843934360537,4.182407000842374
3/23/20,30789.611072537118,1715.7255022527038,4672.9516858279185,219056.9091159098,0.3892641512208692,0.021462917900948883,5.375636769815639,4.259768778692552
3/24/20,33779.289923990786,1924.266489519024,5228.663940101824,245639.37307978704,0.42748576859970094,0.0243528811556212,5.453740661414499,4.339932802966931
3/25/20,37050.773363184366,2177.308814894773,5843.1404472032145,274625.0438987678,0.4693179926289666,0.02762912615686017,5.55957546350421,4.425062201625019
3/26/20,40343.97539027115,2445.3526814141032,6527.157912602613,305951.2301017035,0.5114324378870628,0.031090187785063544,5.679138983665679,4.515091620146701
3/27/20,43615.69615298797,2723.125393251307,7201.606074107593,339596.45236314816,0.5532154275903652,0.03459494827965992,5.808502893926213,4.609861077686996
3/28/20,46227.03860750354,2997.5670089212335,7971.38841794111,374808.502141018,0.5864702655717854,0.038046584327465875,6.008961353128484,4.7110381661499225
3/29/20,48601.885446586064,3252.9293046371763,8632.547751096761,411478.8537440297,0.6166885269259943,0.04138062571774735,6.198213938723856,4.8170081268084495
3/30/20,50831.1063648531,3501.244739999937,9272.122365360388,449490.76298968855,0.6450750456702934,0.044556086211494796,6.383410455334946,4.926797565551251
3/31/20,52772.255838163204,3788.219817733218,10036.538665284192,488392.88755597343,0.6698960522081596,0.04825665256276869,6.649950688146893,5.043430299869468
4/1/20,54784.2417653726,4064.0776303526727,11000.263910078856,528068.1115969623,0.6954842461631868,0.05175465650277794,6.8814580846679645,5.164787797537578
4/2/20,56914.903326060456,4347.929534639288,11991.017375492418,568600.296061589,0.7226406581026837,0.05526841819067022,7.096919684564158,5.289791900296916
4/3/20,59057.976320200396,4620.747041979237,12893.816251081582,610101.0033528242,0.7499853502212028,0.05870995937569241,7.287200891927639,5.416681117185803
4/4/20,60901.67263949659,4861.732471895712,13821.99268139963,652277.4331550129,0.7735108339774951,0.061785399206727605,7.462730718814015,5.544214922836371
4/5/20,63514.17737865179,5064.376399224135,14583.559866254947,696103.4583978929,0.8068581531834503,0.0643038078142143,7.535428156765423,5.666583354905424
4/6/20,65484.772457880434,5236.175835384272,15399.68831047063,740913.4836523688,0.8319403393175878,0.06638448683809672,7.620993127051886,5.7844433358014
4/7/20,67274.76683762592,5402.875762099167,16182.145182525373,786565.7354505768,0.8545902526476917,0.06835459370821696,7.7043183932919765,5.897875872654013
4/8/20,68749.5113323159,5595.380089096049,17193.61565772723,832490.1908544322,0.8731675793583878,0.07067472169162704,7.843341623691113,6.009162683908738
4/9/20,70357.6107703577,5776.042188779043,18203.415454333495,878833.7692651096,0.8934921426834934,0.07294207639656294,7.945237146432166,6.117310485173556
4/10/20,71863.03077472575,5972.1275021737465,19077.47394156072,925614.1339417457,0.9126378939590459,0.07535588987911052,8.065488528662371,6.223133439066607
4/11/20,73036.20969692542,6116.1124271987255,19784.071060215556,972718.6131971382,0.9274664810013,0.07710495123332145,8.150811430927446,6.325589033080255
4/12/20,73910.55579316813,6213.55767341863,20546.91401739925,1019838.6657175623,0.9385415504021989,0.07836125242188242,8.204975574289996,6.4235771512650075
4/13/20,74565.08060819726,6286.759947017958,21103.53067370136,1066984.9337195205,0.9468059672254018,0.07925323250748105,8.248957796050691,6.516927506003315
4/14/20,75045.54979459921,6357.918249457875,21804.55532545881,1113840.9791624895,0.9529664209893487,0.08011246902375535,8.307383128033662,6.60634109054508
4/15/20,75536.75531521539,6427.967081367495,22475.938880781447,1160448.267955755,0.9592027252689952,0.08092920547480482,8.360332406994283,6.691915415805239
4/16/20,76039.678713995,6495.398577322833,23079.4168712594,1206889.0090946418,0.9655792529567185,0.08169781742615599,8.406427790366573,6.773571535683421
4/17/20,76558.64731819354,6549.278750106066,24124.63103092615,1252751.0220383073,0.972136424124306,0.08241561954350643,8.432401141986922,6.851112507048416
4/18/20,77067.84042534683,6574.108367122821,24920.19040875722,1298303.1974074235,0.9786617069270743,0.08284625647324058,8.422642784472053,6.923558689619536
4/19/20,77265.85323014509,6549.531225495829,25552.330548145106,1343447.1315517176,0.9812398794370653,0.08260023000681248,8.377764323272388,6.990364808200933
4/20/20,77252.2804381306,6506.8003460432565,26036.688804439837,1388137.1233101892,0.9810761539886611,0.08213609503671958,8.330596004722398,7.05176491843142
4/21/20,77209.58198984386,6480.654831157092,26534.83721632207,1432313.618379418,0.9804681331649713,0.0817704679978152,8.308206219873792,7.108752625131817
4/22/20,77183.36925861253,6474.665212162828,27239.57266929604,1475766.3053926022,0.9800440843411231,0.08171609019427765,8.310011268995085,7.162106874122428
4/23/20,77318.03850044543,6465.371627446397,28611.085950482764,1517992.5394516708,0.9816407137843687,0.08163870183237053,8.291672834445812,7.211499580360254
4/24/20,77683.60178202072,6438.354395710077,29767.73532551411,1559455.7529449565,0.98622228068123,0.08131179510138126,8.231798329757662,7.256329860499323
4/25/20,77945.55523623465,6410.753922933001,30809.95437292953,1600167.2948779361,0.9894234945503518,0.0810588133764008,8.179298846150562,7.297004244393973
4/26/20,78030.42466371754,6341.663918451324,31558.528305237807,1640285.1614356365,0.9904330673124997,0.08015488527746502,8.087083425204431,7.332954013796833
4/27/20,78078.80171559042,6259.454897356333,32126.595850617043,1679966.4309873225,0.9911086449585841,0.07906579834150022,7.980906084900463,7.364139937889361
4/28/20,78149.52238969959,6200.961031336371,32614.921873123443,1719289.4194332801,0.992012832929757,0.0783480189950364,7.902396153820798,7.391354782138541
4/29/20,78486.82889494565,6174.4038182375525,33264.93052912003,1758327.04085435,0.9963508524823144,0.07813508429457179,7.839109531926667,7.414994957027355
4/30/20,78967.007160861,6149.094734363218,33854.02334382001,1797281.7841971877,1.002447751091391,0.07779869479780191,7.766442315889649,7.43517829536859
5/1/20,79564.61924598648,6127.327785436302,34314.50131704988,1836396.1069784355,1.0100671180219125,0.07762207522172855,7.689115866602151,7.45206632274089
5/2/20,80083.19583271343,6084.037869058988,35078.11042033468,1875309.318230573,1.0166554733092887,0.07708674667377506,7.592769585169015,7.465375034893087
5/3/20,80320.9036521347,6013.477538321778,35566.90743740242,1914042.588732044,1.0197954915300331,0.07632037088743245,7.484360180522315,7.475231581953866
5/4/20,80383.85583887604,5919.927801415052,36165.707318134395,1952334.1087806772,1.0207547937303731,0.07517941328182909,7.3606480910680165,7.4815680069537835
5/5/20,80542.01967143662,5851.904007382393,36593.119062043996,1990424.914806935,1.022802834256743,0.07428229648282829,7.261511978091831,7.485128214023817
5/6/20,80739.16451483512,5795.917039450248,37337.85312529511,2028024.5926286695,1.0253064696209597,0.073571962641143,7.175042820532904,7.486247264809556
5/7/20,81224.33781696267,5756.7798873453075,37899.67709812851,2065587.1978972803,1.0313603279425065,0.0730052506644363,7.088845591456741,7.484974603810841
5/8/20,81899.85778211665,5730.105345260634,38521.806580177355,2103230.2769067674,1.0399188146549794,0.07254945662887619,7.0046290545666725,7.481400191183542
5/9/20,82641.3340037824,5683.958904495013,39366.053285285016,2140817.110241528,1.0492698551647561,0.0719440551673902,6.896402257447158,7.474932301070568
5/10/20,83044.17308330025,5610.093639926051,39978.241513202694,2178268.8100831704,1.0544606563413619,0.07101560112165171,6.777009107009828,7.465944266894183
5/11/20,83461.30465991916,5531.27856002811,40699.03125551286,2215495.9912928874,1.0597671400533826,0.07012527934701626,6.652373458912503,7.454277699067561
5/12/20,84035.89860160268,5464.464064489283,41456.2400203717,2252607.6725878688,1.0671483832622692,0.06928184504285657,6.533006626773414,7.440123832315103
5/13/20,84930.29627240138,5417.699636087483,42383.39387010041,2289733.639963097,1.078593344603737,0.06872583445905844,6.418853810804505,7.4236711949147525
5/14/20,86033.81591705061,5376.912993338365,43221.47434865649,2327166.0897989403,1.0927646888458598,0.06814247903790666,6.301976995420029,7.4048663392281435
5/15/20,87285.64702075816,5356.963358708145,45330.455179377714,2363761.576196137,1.1086897192058334,0.06778999147846287,6.199439058812431,7.383964093000177
5/16/20,88533.48633142453,5322.129509326173,46987.05948749351,2399983.3508468214,1.1244878934010045,0.06736694492566495,6.084546053881221,7.360951299045869
5/17/20,89491.49638358063,5253.163923174695,48313.656935151805,2435905.7064543157,1.1365278383753517,0.06643455323468182,5.949119673842563,7.335633071097388
5/18/20,90112.36691453909,5122.429247190819,49578.131873687795,2471315.3795483597,1.1443169213051687,0.06470675838741748,5.762162225985213,7.307459976803601
5/19/20,90587.14125459846,5025.551473005741,50568.451062444154,2506306.5585120795,1.150213311269127,0.06342214700860443,5.621442464591965,7.277304542646525
5/20/20,91191.74851842617,4964.326208458787,51541.8760763881,2540990.304581741,1.1577490395844852,0.06270455617594829,5.513326997209053,7.245806189809757
5/21/20,92281.27664738166,4923.3650680208675,52564.222838651716,2575782.3402771996,1.1714059748922465,0.0621533582848559,5.407988167698671,7.212959537951296
5/22/20,93708.53830247019,4901.023520227019,53840.872708501156,2610747.464620685,1.1893704932531524,0.061963873225001805,5.309139478514124,7.178557018303845
5/23/20,95652.28610331177,4873.072022460346,55099.55465697837,2646425.730715046,1.2138444701224669,0.061788870612165356,5.192988691812594,7.142258609678305
5/24/20,97142.53854778183,4816.702353606439,56456.2245176429,2682294.0631511137,1.2327357564906647,0.06115644661906036,5.067115248875388,7.104113715116722
5/25/20,98228.42558931898,4753.0574558143135,57341.709954414284,2718426.5469675786,1.2464467462694768,0.060463897648790996,4.950095696507611,7.064435105599723
5/26/20,99541.44437596978,4722.031452269549,59045.5503844925,2754199.331512009,1.2631507055617253,0.06021821260266138,4.855283011113324,7.023707083811106
5/27/20,100708.52737315126,4722.143667365352,60675.41047375461,2789509.315513797,1.2779586906935003,0.06028186922352561,4.795466807134863,6.982754749420072
5/28/20,102385.66735142056,4741.213249193051,62003.98441613481,2825148.877729365,1.2993789483468512,0.060554158831537155,4.736085638781645,6.941436797705853
5/29/20,104256.05856524975,4761.609895328921,63075.25355613458,2861567.240411385,1.3231361714501206,0.06072606201981933,4.673450031749387,6.899665858629938
5/30/20,106117.57238607302,4760.81436793935,64018.115248642665,2898905.119496614,1.346742481090532,0.06059003043835797,4.596174185414122,6.857157567346579
5/31/20,107497.44202476265,4724.830362759282,64448.61385947351,2937228.4165759864,1.3642689931143928,0.060012335934656456,4.504410999587043,6.813736135718026
6/1/20,108329.90753808268,4694.027032402672,66795.39023008486,2974068.2637896747,1.374895546995003,0.05961962168131957,4.437730554172125,6.7702464394135955
6/2/20,109311.43953056898,4681.3746893216985,68754.26080651746,3009943.478074121,1.3874196008352562,0.05936181903397188,4.382118102227004,6.726792622026969
6/3/20,110634.60017421078,4690.330214436123,70330.42030479368,3045556.787127395,1.4042371079453444,0.059437428244662895,4.334392027035704,6.683444581710408
6/4/20,112135.63732553387,4706.941249756909,71767.56000836205,3081217.4277589507,1.4233390596120152,0.059737739545366764,4.288669837497672,6.640011615323992
6/5/20,113516.79233033265,4719.074875003601,72931.23027540503,3117083.4609506177,1.440949997607458,0.05994792001824779,4.244208049227748,6.596601872391588
6/6/20,114935.60334744514,4719.6318603637965,74027.17668846641,3153271.8397695227,1.4590185558000641,0.06009192152818942,4.191279957763012,6.553288270593761
6/7/20,116300.33463869286,4697.911066676176,74696.03107617135,3190177.8511236426,1.4765007294867358,0.05995188306264334,4.1241849037812885,6.509646694069356
6/8/20,117430.35577171699,4668.286280899003,75281.87023184674,3227657.701128661,1.4910513172061073,0.05962219895628636,4.058239662703931,6.465868156308244
6/9/20,118821.81306473911,4705.89994627954,76212.04348917956,3265561.250709868,1.5089241414341517,0.06011422460575816,4.034461542301475,6.4225570214369245
6/10/20,120341.63890304565,4749.624769157949,77848.39394874855,3303304.5776120494,1.5283967983786324,0.0606814528694195,4.013254574144778,6.379877122059811
6/11/20,121910.29812455621,4793.571300853671,79038.07704833517,3341382.9586805827,1.5484972564739998,0.06128639664076457,3.99240847190109,6.337689179680608
6/12/20,124368.47364632241,4860.296033956024,80222.19250248613,3380668.6976078516,1.5798635935639915,0.06213839329474361,3.966877934195122,6.295886988409709
6/13/20,127488.13618261396,4896.705558208683,81866.36303105975,3421393.5396034247,1.6195576281355744,0.06266674835853879,3.9128410172560053,6.253446547553423
6/14/20,128795.90708570715,4915.482238876129,82672.58674260417,3462601.1709143966,1.6361615178807747,0.06296280322372942,3.901521801349004,6.211572831805084
6/15/20,130003.29975204844,4903.525321516624,83431.43744346558,3504269.318345745,1.6515376344091568,0.06285838956548498,3.8659853397879536,6.169892559460786
6/16/20,131721.9195919642,4911.087711143908,84432.99787638581,3546646.978596941,1.6732594428026721,0.06295578342805097,3.8287416102858596,6.128383294650852
6/17/20,133825.3903744539,4930.057778063051,85851.48749048308,3589690.6644253703,1.6999583242099503,0.06318796816969056,3.788859038067744,6.08679007538559
6/18/20,136331.12536604243,4947.185080841154,86980.80705862332,3634093.651637993,1.7317657354707392,0.06327055204865471,3.7396390421753,6.044941686568278
6/19/20,139356.86654148865,4962.020566874981,88195.73932389583,3680292.624402938,1.7700647163421852,0.0632495667313449,3.68028676442914,6.002727837135049
6/20/20,142285.5862663638,4966.771104824616,89447.40495232705,3728163.9118055473,1.807156882181366,0.06315872222286269,3.616393345126493,5.960082220730534
6/21/20,144891.8806365751,4938.2795092542865,90291.8918802586,3777825.508375559,1.8401981295077527,0.06278687309229257,3.538429453622936,5.916734281362351
6/22/20,146845.92342532345,4898.507956276054,90966.40037826353,3828806.4200513437,1.864995047195594,0.06223290372453667,3.4650010584854116,5.872988167230451
6/23/20,149043.5808886298,4879.822915799011,92046.19081695937,3880923.892276618,1.8927991560544346,0.06203965975763167,3.400862360633924,5.829059868577459
6/24/20,152093.98315298013,4877.9998276566175,93342.2271162815,3934797.561333318,1.9314183459006569,0.062096008506318606,3.3355895234088755,5.784629018119655
6/25/20,155412.3387243877,4891.751361531007,98738.2585974492,3986579.8100660197,1.9734099405849306,0.06232057567639559,3.276034203686755,5.739961219150627
6/26/20,158779.53928415125,4909.300581250031,102666.53274695518,4037783.4425796447,2.015995608907954,0.06265411954910446,3.2194095078598766,5.695006787811782
6/27/20,161795.95114379647,4918.504109009664,107529.10889131088,4087131.7133495463,2.054210067614384,0.06281813829861942,3.164696010804717,5.649974420749416
6/28/20,164420.63032157128,4899.454486350118,111111.13551194314,4135541.6919045397,2.0873760610936998,0.06262744322084711,3.101492853425652,5.604772030060336
6/29/20,166294.35263823133,4871.631410446455,113841.0646227677,4183123.2919013426,2.111145777497811,0.06220028813281744,3.0453255342598875,5.559576759265286
6/30/20,168587.10250431567,4887.810885639739,116430.65105303834,4230391.880605169,2.14022836583607,0.06232964773974885,3.0068102738146445,5.514744463714302
7/1/20,171245.20117848957,4916.270635881789,119170.8097433966,4277549.953900676,2.1738843353742623,0.06259830397631382,2.9712946816587062,5.47027262748354
7/2/20,174308.25787151547,4957.586716243118,121396.25579010857,4325504.325760587,2.212682019332493,0.06295525141755814,2.9384181216038825,5.4259153549559525
7/3/20,177769.47602779092,5004.1403336334415,123333.40109577103,4374936.220513124,2.2566506059527787,0.06336376150651966,2.9050451262040173,5.381738601720089
7/4/20,180946.76518767484,5038.989524995997,124704.87985099346,4426139.079822712,2.296967487386351,0.06379766951724791,2.870943022633158,5.3377829162455095
7/5/20,183387.5556643515,5045.292158357208,125333.20767751527,4479148.102203129,2.32796128853481,0.06376722162305568,2.83267127035283,5.294070632441154
7/6/20,185306.95854174596,5035.213032466613,126113.32190406295,4533306.495150532,2.35236287512331,0.06365774862115606,2.7936475905265894,5.25061118480833
7/7/20,187452.6836856465,5050.751965521858,127023.62171530441,4588684.777051834,2.379724784171462,0.06396855632318987,2.7651675909591638,5.207640713865997
7/8/20,189908.01673757329,5081.771261841128,128414.63243551619,4645096.364326841,2.4110453229417352,0.0645575322007697,2.7414571032842905,5.16507241256161
7/9/20,192872.30021790258,5128.30244770186,129926.85246149231,4702913.486012282,2.448794859825355,0.06532158407649356,2.7201311998126867,5.1230735255712885
7/10/20,195935.86499189265,5204.920568407551,132214.90065800448,4761429.5081150895,2.487664937868268,0.0664222466519045,2.711298156511305,5.081744240409709
7/11/20,198945.66527990732,5288.197611321416,134206.88257754885,4820880.073341419,2.525908677490032,0.06748993397215869,2.7066814830366317,5.041136831821525
7/12/20,201295.31046446846,5335.47622528871,134472.33451282358,4882367.554851026,2.5557548545659485,0.06803867533151613,2.6941959907410187,5.001269795687404
7/13/20,203052.8247314891,5335.3149435085525,135233.76555458893,4944851.282374483,2.5780147270380462,0.06798627628794106,2.667231904693383,4.961902555373426
7/14/20,205188.70472580555,5358.837754925727,136681.08887972368,5008000.045137223,2.6052027211165063,0.06823383446882862,2.6475664930933704,4.9230956000329185
7/15/20,208293.37142476928,5423.349199142129,138678.9156779919,5072191.137624124,2.6447608809620746,0.06891500754104196,2.6352080405950202,4.884876814102233
7/16/20,212083.71158430414,5495.775993430801,140921.06960678092,5137857.990709726,2.69296810923192,0.06963898659084714,2.6205623227573143,4.847015585814764
7/17/20,216341.8201030972,5567.748004541883,144503.5898936697,5204128.46108079,2.747092840885259,0.0703749799069312,2.6025868507386853,4.809346834963414
7/18/20,220017.17370682227,5628.357843800475,148712.12020846733,5269805.145878828,2.7938269129634152,0.07110178773806307,2.5863085289520815,4.771989578087333
7/19/20,222320.35560840814,5640.790520026302,151443.4091718201,5335041.291838207,2.8231259238228734,0.07133384405335118,2.5633175546214533,4.735017320628562
7/20/20,224169.26655636082,5641.1095499569155,153768.7118487447,5399800.727865694,2.846725907686683,0.07146004074196638,2.5405510355197753,4.698706611058603
7/21/20,226361.32895842142,5671.892785000307,155741.62432848723,5464748.5313407695,2.874618915030943,0.07198273509950684,2.527194134425828,4.662994023825222
7/22/20,228884.41972748152,5715.338184773934,158185.88850178392,5529731.716709673,2.9066562561729934,0.07252675717696981,2.5163014933430805,4.627822377214144
7/23/20,231845.06094086636,5769.8727264421905,161150.4101901132,5594656.48770257,2.9442890850327714,0.07330813575979035,2.5063967724171157,4.593140078625685
7/24/20,235167.04336160916,5826.718675478882,164070.55130398416,5659926.254641377,2.9864857526815762,0.07399664167510926,2.4948039844288292,4.558900548095593
7/25/20,237685.3520133391,5869.087831283535,166451.09593477802,5725291.416984644,3.0185321423252702,0.07460583240711384,2.485401717070707,4.525297399395396
7/26/20,239229.28481688502,5870.008163945703,167414.68037875232,5791236.007849633,3.0382144008605807,0.07467540515975468,2.4682814236595982,4.492211463176347
7/27/20,239496.22680058514,5846.757664609626,169366.2505353798,5855519.221494525,3.0417274859303016,0.07437677956718929,2.4540996385356415,4.45978528918053
7/28/20,240285.82413122547,5862.174948028764,171971.52122871944,5917971.3449106505,3.0518509816330583,0.07454215036450847,2.450261701062097,4.428100160421727
7/29/20,241644.0499785245,5908.350835873021,174913.1995677424,5978793.8403312,3.069054569899378,0.07501881290568202,2.4530693392592013,4.39719382610352
7/30/20,243628.6575582166,5961.840882654363,177238.9244788487,6039221.7287265165,3.094197503482064,0.07569569917102076,2.4534900609637558,4.367073573513938
7/31/20,245891.39347164755,6016.823179234754,179167.7617510584,6099928.533790037,3.1229625266323158,0.07649264237058473,2.452279451582208,4.337490134787457
8/1/20,247884.1761025073,6054.3414056319125,180974.75455187896,6160783.610753394,3.1483248452124157,0.07711666531294852,2.447160933693996,4.308497222700187
8/2/20,248886.93464817674,6059.549805830065,182150.45616365058,6221460.536521639,3.161114640180398,0.07737282628913084,2.4385656773178024,4.280117405779037
8/3/20,249198.65740392712,6047.000760582269,182526.28519206136,6282085.90531088,3.165062567290992,0.0773730638201118,2.4296968067456106,4.252351564568861
8/4/20,249796.10097679263,6051.863506953758,185669.7790979016,6340160.361248235,3.17257455311618,0.07743513965272827,2.425093538314727,4.225185826372018
8/5/20,250797.62271242563,6076.877078690346,189100.8473106702,6395780.257345846,3.1851588176336674,0.07777344956477517,2.4244391206629543,4.198596623687047
8/6/20,252404.12878157265,6110.605563353136,190837.96328267164,6451235.815248054,3.2053701706529254,0.0782914296288303,2.4220044267698078,4.172554358867026
8/7/20,254783.91192151047,6144.27387719251,194195.85206777707,6505679.599366975,3.2354713849781254,0.07868355916843751,2.4137039708424135,4.147026035620402
8/8/20,256264.77264016337,6165.016846021157,195873.6650565773,6559905.68840784,3.2541401301583326,0.07898095722543169,2.4084496138072633,4.121977126673368
8/9/20,256181.2586073583,6146.935197627267,197887.34078070245,6612052.669487312,3.2530540255827023,0.07873561379376544,2.402088618282503,4.097608569383084
8/10/20,255104.00426803002,6098.73470834661,199564.552292088,6661493.385340275,3.2392812658452095,0.0781273725249228,2.3922975240174784,4.073805132933679
8/11/20,254473.58016816963,6088.554331580155,201364.5218844681,6708513.888001544,3.2311209241412233,0.07799402559601054,2.3933701518652444,4.050710913326745
8/12/20,254587.43647545224,6089.521453514991,202979.24044849403,6754032.561397576,3.232386278398121,0.07795072297341633,2.392133822073258,4.028171387499968
8/13/20,255062.89691839527,6098.13247263192,204189.49225487947,6798807.83251481,3.238374780445912,0.0779696073982374,2.3907723183004395,4.006068515433392
8/14/20,255548.26716731273,6096.29523183916,204170.29747601552,6844089.505995389,3.244602248951445,0.07779459910511813,2.3853511298726664,3.984547512707976
8/15/20,256066.07421972728,6087.804540371467,204292.70311623494,6889775.071666006,3.251316651589757,0.07749200567998948,2.3772999995453654,3.9634576182476637
8/16/20,255161.4178873224,6040.064943501955,204664.2978267443,6934232.125969322,3.2398196872441125,0.07663849477057638,2.3657665998081994,3.9429219511594895
8/17/20,253909.078571031,5979.752024572436,204793.13969210847,6977368.312081873,3.224000644000259,0.07566655691924803,2.3523752422210067,3.92277539188888
8/18/20,252853.29710401647,5952.528516629326,205511.27215480778,7018757.8078384055,3.210567991893994,0.07510846186906496,2.3510004055475053,3.9031322958445736
8/19/20,252815.79065051742,5947.811242566705,206475.72549923512,7059150.061131176,3.2101504627451387,0.07484464102161222,2.3493358378044578,3.8838227868197803
8/20/20,253602.20195772024,5950.904226760224,207148.81420458932,7099652.544096459,3.2202336888920287,0.07478693652170859,2.3437426367515695,3.8649592976381975
8/21/20,254851.41599556583,5950.037821202641,207416.75954678355,7141137.162212929,3.236269586198528,0.07463491456464655,2.333019970972315,3.846371999982931
8/22/20,255838.64514854123,5945.630195179652,207692.96060134599,7183337.216099313,3.248900413260651,0.07442240646119197,2.3230723646843807,3.827939021128615
8/23/20,255658.40361682227,5903.237334386638,207940.61336013576,7225151.768597387,3.2466645801229883,0.07370243749951852,2.3075220539901973,3.8098096275034057
8/24/20,255739.80634558672,5839.788024322913,207940.30867668247,7267111.4778555,3.247817006911717,0.07289041390528832,2.282168720736053,3.7918423686442417
8/25/20,256057.76106465442,5814.628437077529,209119.06714929227,7308235.542981717,3.251950964971699,0.07250637859789884,2.269373396504092,3.7741730277488776
8/26/20,256882.58760748018,5809.378149453246,210158.25964023673,7349150.492478826,3.2624909479472577,0.0724221239904317,2.2599893214953584,3.756651128865903
8/27/20,258115.7226555315,5812.66135793563,211128.40244386072,7390325.151040486,3.2780768428063083,0.07254349404236116,2.2507867490033227,3.7394066705390148
8/28/20,259981.37805313512,5815.5359643980455,211843.33336599063,7432647.65949721,3.3016725513789646,0.07256599201388816,2.2372105492698147,3.722285729977016
8/29/20,261572.53453826546,5800.459152926169,212073.1304935076,7476346.604146719,3.3219039597054683,0.07228510580221217,2.2190978281440636,3.7051808373435007
